active_date,user_id,device_id,total_activity
2023-01-05,5f338a8159d9570008fef03e,5f338bad807eea0008d26159,2
2023-01-05,6299baa4cd835e0008cfc018,5f338bad807eea0008d26159,2
2023-01-05,5f03548b8398c30008b3b173,5f456984e2340800069d6721,2
2023-01-05,61b9bc0846451c00079c0239,5f76cfdf4c7dcf0007e5efca,2
2023-01-05,5ff1dc039692390006be1274,5feb1728d7ecfa00064c1fa1,2
2023-01-05,601106a88636720006717053,5ffd139fba342f0006e22b6f,2
2023-01-05,62049f69e90a1800071e3fe8,5ffd4420a84b180006c2a608,2
2023-01-05,60064fc3113bf30006618717,60053cfd644e150006d08c6b,2
2023-01-05,6200b9f753d0fe0008e71176,60053cfd644e150006d08c6b,2
2023-01-05,637f645ceaebd40007564494,600e2de1113bf3000664b556,2
2023-01-05,63a2c8bb42a2760007c7316a,60138793ed5628000682bf2a,2
2023-01-05,601eacf8ffc017000616ca0b,601f9970c859f30006f14145,2
2023-01-05,604834f152f4df0007ed17f8,604836ee78e1c50006f3dbd3,2
2023-01-05,605e4986daa78800070f5505,605de11c66d9e70007ddc22f,2
2023-01-05,606b37b50528c6000631c529,606b37a56159670006db04cb,2
2023-01-05,632952e1c1783c000813f895,608f96045173ae0006199aa5,2
2023-01-05,61dce4e2671fbb0007ceb963,608f96045173ae0006199aa5,2
2023-01-05,60f635ecdcdb9500067a7335,608f96045173ae0006199aa5,2
2023-01-05,6107bf945892e70007709e6c,6093ea5b078b620006f98044,2
2023-01-05,6091ed5d5cc9d300064a1b53,6098e8a75173ae00061da0d0,2
2023-01-05,62209809f0e0c30008fdf969,60be1617ef98fe00075127d8,2
2023-01-05,5e4a0d979a49850008d48339,6108b03944ed630007472ec6,2
2023-01-05,637ff82f2d02d30007e7cc73,611b0dfde63f3b0006598440,2
2023-01-05,615b2641bea2e0000638564c,615b0add0d6f670006622239,2
2023-01-05,62c43e0ece02f00008457ccc,6166f5e2b9c063000627ba65,2
2023-01-05,619a3bd33715cf0006d59ee0,6197115e4822f500063160d6,2
2023-01-05,61b4569f5039d1000a954ca4,61b456a4f7279a0008e9c677,2
2023-01-05,626afe9991d983000873f24e,61b89975e6b3920009e40d78,2
2023-01-05,63b5420c61bbdc0007cf5c01,61c294939ffc3100082343fa,2
2023-01-05,6302ba90987272000706764c,61ea9c9c180d2b000802bc97,2
2023-01-05,625e55dc44e8220008c25926,61ea9c9c180d2b000802bc97,2
2023-01-05,6226c4ce6cec22000762dbc2,620365363eb2bc0007508e73,2
2023-01-05,622ff4fb30c452000702e791,622fc39784ebb8000848ab7f,2
2023-01-05,6238175eae5a60000790cd45,62317fc760ff3f0007e905e3,2
2023-01-05,62381994094e320007e7306d,62317fc760ff3f0007e905e3,2
2023-01-05,62737e5582fec70007a23b03,624fde3fd102660008bbb726,2
2023-01-05,627f17244e4aae0007803514,6264d7d48956f90007458101,2
2023-01-05,627caf7cf3e6ae000780b393,6279d8277055b80007283dca,2
2023-01-05,6384357ba42772000752a18b,6279d8277055b80007283dca,2
2023-01-05,62a6c501403c8500072ad4d0,62948f89a0002b00088dd991,2
2023-01-05,631af9a30eabf80008dd1e19,629eff7bd55c1600076409c9,2
2023-01-05,62e36ba0d010580006b53962,62a0b408be49850008d01f9c,2
2023-01-05,62c7e813f536f6000892a106,62c7e865abf8c400088b2dc1,2
2023-01-05,62e676c380591100073c6bb1,62e67711b8c7780008fc5f2e,2
2023-01-05,62e7d2f36de5ee0009465f7a,62e7d3296de5ee0009465f8c,2
2023-01-05,626cd9e7fff85f00074f6f54,62eb13f21c410100084bedd4,2
2023-01-05,634e5bac47fef700088a0c00,62f21e53c5f9ea0007839aea,2
2023-01-05,62f21f3b393d0c0007f19579,62f21e53c5f9ea0007839aea,2
2023-01-05,62fa6010082ed50007cfd8cf,62fa6010082ed50007cfd8c0,2
2023-01-05,6310125176f7a10008c147db,62fd9af890a3ed000720d85a,2
2023-01-05,62ff3abda7b2e900078217b2,62ff3abda7b2e900078217a4,2
2023-01-05,630ed94aae83c200073c1974,630ed94aae83c200073c1966,2
2023-01-05,60ab4bb9b664d100067b04a9,6311b85c02d8410008b38ca6,2
2023-01-05,625cbadd7160fc000845147e,6316a07c2f5eaf0007919da0,2
2023-01-05,6318c447904e7000082e4a87,63179c5502ae45000873c22a,2
2023-01-05,631fbf09b60e1f00081367fe,631fbf52cc33a10007fb3b71,2
2023-01-05,5b43556bb85cc5721c71639c,63287abfb391290007dde10b,2
2023-01-05,5c87c8f39e15770008a11963,633438a9076c420007aac2d1,2
2023-01-05,6259852aa1bc75000806a6f4,633a8585827c030008b863c4,2
2023-01-05,633c78acc58b5500087e71f9,633c791d3d489d0008c68e2e,2
2023-01-05,638ce7254483ce000758bc48,63595b1a3c354a000bec0159,2
2023-01-05,636980c863cf86000757c21a,6359756cdfe06400073d2605,2
2023-01-05,6360881c95f9ea0009140320,6360716945d92d0008913407,2
2023-01-05,636dbb3bb277d000084f23a4,636b70649a9c1b0007693a57,2
2023-01-05,638f013ae6ab59000780969a,638f0152b01bc70007898e6b,2
2023-01-05,62a8a104c4fc10000787f164,63903b1f81899e0007a631e5,2
2023-01-05,63b5056aa6a0b8000768f86a,63acd879fc545d0006eeda61,2
2023-01-05,63b172ada6a0b800076858dc,63ad45555aa316000736f016,2
2023-01-05,63b41ba7c13a1800075dd696,63b41bc26b606f0007adad52,2
2023-01-05,60b454346734170006c08ce2,54f088efc7a9b9461467c8eb,2
2023-01-05,55e7c3d4b313574607700ab8,55627c31a23173f936c13322,2
2023-01-05,6397ca069dc7130007d1336b,5832e61f9d0208d9724b35ab,2
2023-01-05,5d9b50a484e3620008063371,58a71142e914810a51fdbc35,2
2023-01-05,59787f6feaeac348059e81d8,58aafef56c7ccbb942f18a82,2
2023-01-05,58e611a3874ccd6d24e02dc6,58bba4af5ee6f9dd6803c919,2
2023-01-05,591ab2982a9169850a1a99d7,58d8d6b3b3f4ffa10a0b4d35,2
2023-01-05,5a3116e0c920731b3efbd005,597b4fdec8280434057faff5,2
2023-01-05,5dba7d690bfd860008f5b869,599ab3ba9a3473fc3857ec1e,2
2023-01-05,590867891daff20a6336bdda,599ab3ba9a3473fc3857ec1e,2
2023-01-05,60ab14444806b00006db0186,59eab079e57e7a7d18741e32,2
2023-01-05,63b2d543712b1300076764c9,5a01e385e8ab94f3736446a6,2
2023-01-05,638d7c2d3fcbe500077bc4a1,5a0c5c1b1bb64621508bd785,2
2023-01-05,5a171b5e051e6b3b19a0f051,5a16836c9f649f661aaeebc8,2
2023-01-05,5dca87b8d89ba200084597a5,5a182627f36b1fc3093a275d,2
2023-01-05,5a5dc57baa4b390f6e888d3f,5a4ba57cc2e1e5c013224a91,2
2023-01-05,5c6fd6261e704b000bb98840,5a8e915a014e2b3e7ec6005f,2
2023-01-05,5b1e42a070407ad203a096bf,5b16743b64aea2550b654402,2
2023-01-05,609b915a5173ae00061f6f57,5bb8546f3dedc203fc8e6d85,2
2023-01-05,60657f9a7ebad700065f7d1f,5bb8546f3dedc203fc8e6d85,2
2023-01-05,606580cfe9df4f0006f77b70,5bb8546f3dedc203fc8e6d85,2
2023-01-05,5c037395b354ed000abe6ab5,5c0373e3a6c4110009ce4f2d,2
2023-01-05,615c0add4c4b570007e3edfd,5c82518704f86c05c57164f0,2
2023-01-05,5d345507074b8a0008c2a6fc,5d3453f6f699840008180172,2
2023-01-05,60fead82c6dd6d0007e35fd6,5dc97daf5cd1190008e10fff,2
2023-01-05,5caabc98212895711f38da8e,5e2ffc172be0e00007009a60,2
2023-01-05,5f0bc4fa4a3d9e00076b8e3c,5e2ffc172be0e00007009a60,2
2023-01-05,5fb1d420f654750007caeb99,5e2ffc172be0e00007009a60,2
2023-01-05,5f7a7c67ca04e00006608068,5e5735120561050008e5c7ec,2
2023-01-05,62b4266591ced700075f44fa,5e60cc0c6b41b20008b1eaaa,2
2023-01-05,5f0fab83a787d800080c889f,5ee16f734aaa51000a03f7ac,2
2023-01-05,638978dc21e72e00079bc041,5ee16f734aaa51000a03f7ac,2
2023-01-05,6305c65ea7b2e90007851826,5eedffb90b597b0008611692,2
2023-01-05,5ff58277afcd5a0006f8d9c1,5f1a8c85b4e21e000941c9c9,2
2023-01-05,6306ed5006f61f0007d55963,5f1abcd09c9499000807d874,2
2023-01-05,6034104416bc81000683b8a3,5fca85f36f2c3e0006561ac2,2
2023-01-05,61e8f7dbe2a7ff000711a190,5fdb29e8db029a0006b46700,2
2023-01-05,638422347f9b20000888cd8c,600e2de1113bf3000664b556,2
2023-01-05,6135a5d58eea110006f133fa,613590da8eea110006f11e1e,2
2023-01-05,62752bc1d8d76d000722b08f,6139c9f9b621b90006b7e722,2
2023-01-05,615d6a3a75b77700074ff5f7,6139c9f9b621b90006b7e722,2
2023-01-05,6152c265272af80007172532,6152c29212b3f900068b0af1,2
2023-01-05,62d507a8916cd700085ea56a,615b0add0d6f670006622239,2
2023-01-05,62fbe1a4f5dcdb00086f9cc6,619b9276a7aeef000672a78e,2
2023-01-05,61c441f18fe1d7000746ec18,61c440f03e08b500070f41f4,2
2023-01-05,6226c4ce6cec22000762dbc3,620365363eb2bc0007508e73,2
2023-01-05,62116ce51f0b460007777a0b,62116cee5b2b3d00083fd4be,2
2023-01-05,6369f2e7f934a00007b9edb7,6228806cc172ad0007528e85,2
2023-01-05,62bd1bc9dc91ef0008e35374,6228806cc172ad0007528e85,2
2023-01-05,622ff4fb30c452000702e792,622fc39784ebb8000848ab7f,2
2023-01-05,5e60e9972308a200080cd091,6243eaec20211400083bda69,2
2023-01-05,624fddd8d102660008bbb6dd,624fde3fd102660008bbb726,2
2023-01-05,625cbadd7160fc000845147e,625cbbc1d60eca0008f3923a,2
2023-01-05,5ebbbf5f6898320008f0f3da,626b8e4cee6e270008abb87c,2
2023-01-05,627a9190cb038d00088b816e,627a919c5688270008bf3d8f,2
2023-01-05,63966f2799970e0007a98ddc,62a80e5ea840410007b66d7c,2
2023-01-05,6397d20e99970e0007a9e3eb,62a80e5ea840410007b66d7c,2
2023-01-05,62e9ff8feff7e000076e8eb8,62e9c545a0e3b900084222ed,2
2023-01-05,62f66c5cdbd2050008a3af35,62f66c8f73a9ac0008c41eb2,2
2023-01-05,630d61f9ef026e0007c1495f,62fd9af890a3ed000720d85a,2
2023-01-05,590867891daff20a6336bdda,62ff3abda7b2e900078217a4,2
2023-01-05,63216a12828e710008ab1c37,63214fe4828e710008ab0104,2
2023-01-05,6368b78caaaf0d0007b222dc,633438a9076c420007aac2d1,2
2023-01-05,590b0c2e82c7d2c266fb0a8e,633438a9076c420007aac2d1,2
2023-01-05,63328d3ed45d1d0009f73ae8,6349034ab3cd27000864c939,2
2023-01-05,636ca92f4cbe350006554eff,636b70649a9c1b0007693a57,2
2023-01-05,638fac263ad7aa0007c6f47a,638f998e1a3aff00076040a6,2
2023-01-05,624eb1f76d6e2900072fd48a,63a28f11ac007d0007507d36,2
2023-01-10,62eb9199c4b4c60007b76192,54f088efc7a9b9461467c8eb,3
2023-01-10,5d3946fcfd6e560008419cdb,54f088efc7a9b9461467c8eb,3
2023-01-10,621316fb450b42000790408d,54f088efc7a9b9461467c8eb,3
2023-01-10,55ee47d2887340787876883f,55627c31a23173f936c13322,3
2023-01-10,5e82d023a220450007b9ad1d,58f08dad8fc981ac76ef0676,3
2023-01-10,5e288ec7260aa20008a0943e,58fe519853e6301119419824,3
2023-01-10,624698d83fa9eb000755a97f,59e6bdc106a1972a525c0d17,3
2023-01-10,62bebac4d1dad300071df942,59f3458fcb243f3f6fabcc2d,3
2023-01-10,5c8a536a9872ad0b0330b88d,5a16836c9f649f661aaeebc8,3
2023-01-10,5c6acb338ba1a8710d3db855,5a16836c9f649f661aaeebc8,3
2023-01-10,5fad32478b4fb80007a340a3,5a16836c9f649f661aaeebc8,3
2023-01-10,6113708b13dbca00066fff97,5a26142bd80f1cf955039d93,3
2023-01-10,5a27a40167f69f153ab7077f,5a279ad9a4d914e61e74bc4d,3
2023-01-10,60a5c57630963d0006b5b515,5a279ad9a4d914e61e74bc4d,3
2023-01-10,5f1641dbccf88500085e3ef7,5a2e34f3c4c7fb7c1deee8a4,3
2023-01-10,61bbde3778ce3e00093c2f70,5a2e34f3c4c7fb7c1deee8a4,3
2023-01-10,5ff55983a0ce2a0007363b71,5a55b9c497764a9867dc23b3,3
2023-01-10,5b55a7fbf45abd4e65e55883,5b6d9016db28d72551767840,3
2023-01-10,6307a7ed77893000074298ab,5bb8546f3dedc203fc8e6d85,3
2023-01-10,62f4ad58c809590008d66993,5bc5b918498f93e3894669e6,3
2023-01-10,5fdc0f8099bbfd0006273feb,5bc5b918498f93e3894669e6,3
2023-01-10,6327d568ef610c0007ae0143,5bc5b918498f93e3894669e6,3
2023-01-10,623c2ac074cef40007b5758a,5bc5b918498f93e3894669e6,3
2023-01-10,63a183efede3880007436d24,5c57b6e11c8fe40008302229,3
2023-01-10,62d6c4916f690e00074d6ea3,5cb58c7bb16e2f187cb37420,3
2023-01-10,5ddfa617bd77cb0007ddd1f1,5d034249017a09000884f4a5,3
2023-01-10,5d7a10b15489de0008f18872,5d6f566d5a3ec0000863d44c,3
2023-01-10,6254c2953b7ebf0007bec6b4,5dcb61f36f748e000854fe91,3
2023-01-10,61d21d2890359f0007bd08f0,5df945446c2e3200087ea644,3
2023-01-10,5ea14e1702e870000778068b,5e2ffc172be0e00007009a60,3
2023-01-10,5e6845876054d100088db207,5e3b6f820431840009ab4684,3
2023-01-10,603768552994660007ae54fb,5e55c9284318900007b0c473,3
2023-01-10,5a90c0e4ae8c10ca236000d7,5e60fc8c23c3eb0008a9a6a9,3
2023-01-10,5e7325951b698c0008de6c05,5e7326273b1c1b00085d00a4,3
2023-01-10,630b2bbbef026e0007c0da99,5e89b98ad0106000083b0050,3
2023-01-10,624705fc3c0aba00075ed47b,5edde2fa6f9ae000068a304d,3
2023-01-10,6002b5f46b7a290007e1a056,5fdbfd504a7c3e0006a209b8,3
2023-01-10,62ad9d50a8b86c000d5d71a8,602f2ad0c38575000639bf1b,3
2023-01-10,61078468405c43000626ab9e,602f2ad0c38575000639bf1b,3
2023-01-10,6080c43ccb0b5e0006e014f9,60593bc29079d400072078f2,3
2023-01-10,60caf32e7009bc000640529a,609586865173ae00061c9697,3
2023-01-10,6368c35e93e6e30007ea539c,6098e8a75173ae00061da0d0,3
2023-01-10,6361cfa8313c2400064125cf,6098e8a75173ae00061da0d0,3
2023-01-10,629719a5a0002b00088f3225,613a12afc40c320006bc9fe9,3
2023-01-10,61c15e2ea50fd700078386f3,614024798bdd95000603c81a,3
2023-01-10,61dd28e3671fbb0007cf08d4,618c97baa417660007606ef9,3
2023-01-10,61dd28e3671fbb0007cf08d2,618c97baa417660007606ef9,3
2023-01-10,622810a8efe1840007ac39bb,61e9f4b6f6306f0007a55989,3
2023-01-10,5d2c36896f63400008ef305f,6217897d97eb3000083cb449,3
2023-01-10,621c90cd38644f000896e055,621c80bebd8a360008c19704,3
2023-01-10,6376e4202969ca0007fa51be,621c80bebd8a360008c19704,3
2023-01-10,624652d9cdca9500084c784e,624651ca5ae995000895528f,3
2023-01-10,62b176396c983b0007572e35,62a41d0d4ad42b000a7cc7aa,3
2023-01-10,62d5f8b427da3b00080f944f,62ca0598cd9d8a000885a271,3
2023-01-10,63b657ad8b27560007444074,62cafdc8d409450007e3f876,3
2023-01-10,6364d5d193e6e30007e9d63b,62d7b37f69408000072088ca,3
2023-01-10,63b3cda8a6a0b8000768bb50,63214fe4828e710008ab0104,3
2023-01-10,62133fa254f7a10008d524c4,64903c8d2a53110006baaafb,3
2023-01-10,58f7287e877563e472d4b1e6,54f088efc7a9b9461467c8eb,3
2023-01-10,62412c6b4a8cc80008247404,54f088efc7a9b9461467c8eb,3
2023-01-10,55f3cc4822d243a765f81d6f,55627c31a23173f936c13322,3
2023-01-10,55f3c9ad22d243a765f7fa11,55627c31a23173f936c13322,3
2023-01-10,62d7ac84dc11150009c78012,55627c31a23173f936c13322,3
2023-01-10,588902b88e6bc5991e99d036,58753266a6942902759895ee,3
2023-01-10,5a57804207f3e1ac6193f547,58753266a6942902759895ee,3
2023-01-10,59233ce07c49eca130788adf,58fe519853e6301119419824,3
2023-01-10,6116bb29a230db0006662ac8,591345312639338c2f62d1d9,3
2023-01-10,59edaf32319f5de4178344a7,59eab079e57e7a7d18741e32,3
2023-01-10,5cb63add50e21d0008ceb509,5a009811b807916008a949ba,3
2023-01-10,6170d2dd63d0e700064e4256,5a0c5c1b1bb64621508bd785,3
2023-01-10,61cd2384fa738e000859a678,5a0c5c1b1bb64621508bd785,3
2023-01-10,5cd3e472c0a09d0008df37d3,5a121f89b8bfb6926e752320,3
2023-01-10,5e377ceb8f0f5a000846a028,5a121f89b8bfb6926e752320,3
2023-01-10,5afe6275344cc382664b68a8,5a12915dd576743f6e1b25b4,3
2023-01-10,5c1743230d35470008574621,5a1a31dab76fa08e585640b0,3
2023-01-10,5a1f71d46ee9b2ae44ada613,5a1a31dab76fa08e585640b0,3
2023-01-10,61408b3b03c3790007870fde,5a26a7ead592053d31736b21,3
2023-01-10,5f51d18a2286e00006c772aa,5a2e34f3c4c7fb7c1deee8a4,3
2023-01-10,5bead9982465b408002e787a,5a8e915a014e2b3e7ec6005f,3
2023-01-10,5a9d0a21e4a5244f7695c3bc,5a992141bd88eba206b02a53,3
2023-01-10,5aa9f91ee5f912275adb1ead,5aa9eeaa9abf0c3a5f86a77c,3
2023-01-10,5b1e42a070407ad203a096bf,5b16743b64aea2550b654402,3
2023-01-10,5b19d5f28da4a516372ff742,5b19cf2b79469cb7470bf609,3
2023-01-10,5bba4dcd549e1539cebeeb0d,5bb8546f3dedc203fc8e6d85,3
2023-01-10,62e8b7c6023b520007604c4f,5bb8546f3dedc203fc8e6d85,3
2023-01-10,60926328b17b6d0006e1f22c,5bbb57bdfcea85380a4d52eb,3
2023-01-10,63968622fade6b000610d9ff,5c610463ac591a0008b859cf,3
2023-01-10,5cdbc2d4e2e4c9000839463c,5d355a901cb09d0008e1be98,3
2023-01-10,61af49d8f963570008f1ea16,5d9ee9b11711400008c76390,3
2023-01-10,5de63c94cf2a0100076d205c,5d9ee9b11711400008c76390,3
2023-01-10,619364047a4c9100072c7682,5da3c9989f14fd0008617398,3
2023-01-10,5e606c73d6e4ae000be7e1c5,5da5430f9ce0890007395bcf,3
2023-01-10,5e875881912bc100080aad58,5dc97daf5cd1190008e10fff,3
2023-01-10,5e843ca3f25daf0007dd5c77,5ddbcec0cf2a0100076d16cd,3
2023-01-10,5ddebdf32633700008e2e2b4,5ddebe69698b0500094e5b6f,3
2023-01-10,5dbf0177ec4a140009af18ff,5de758d9e5892e0008856203,3
2023-01-10,60e28bdd03658d00074df901,5de88470e3f4ac0008c663f8,3
2023-01-10,603e1d42221963000617c240,5e891f6ea84e6a0008b7aac2,3
2023-01-10,5f9661a5cefdf300063c532e,5ebd4f1d1372b80009beb1d8,3
2023-01-10,5ff5b99c02b616000649b51d,5f1a8c85b4e21e000941c9c9,3
2023-01-10,5ff58277afcd5a0006f8d9c1,5f1a8c85b4e21e000941c9c9,3
2023-01-10,61557801f5e4e00006857773,5f338bad807eea0008d26159,3
2023-01-10,5f69a990c882270006595c6d,5f641e348b06ea00067f7483,3
2023-01-10,61d699b3c02b88000782dcdf,5f76cfdf4c7dcf0007e5efca,3
2023-01-10,5fb9dd2fc6887800061613bc,5fb9dd18c6887800061613ae,3
2023-01-10,60dc8093676cbe0007f4a6b3,5fca85f36f2c3e0006561ac2,3
2023-01-10,61fc8542e8ec8c000a66569b,5fdb2b08b7109100063eee1a,3
2023-01-10,618a2b5d153d93000605554e,5ffd4420a84b180006c2a608,3
2023-01-10,5f90350a10b1000006f1bec9,60138c8ca538960007895da8,3
2023-01-10,63a3df6fa90d5a0006faadcc,602f3ca66affaf0006f7ac36,3
2023-01-10,61693afbc6504c0007f8aae3,608f96045173ae0006199aa5,3
2023-01-10,6110cabd315cfb0007ef4ac9,608f96045173ae0006199aa5,3
2023-01-10,60a4aea44af9be0007956ae4,609586865173ae00061c9697,3
2023-01-10,60e7ceb098b011000699efdc,60e7ceb898b011000699efe5,3
2023-01-10,6140146171ca750006dab104,60fe77455f3caf00079c0f2d,3
2023-01-10,6140146571ca750006dab157,60fe77455f3caf00079c0f2d,3
2023-01-10,62ddde912edbdf0009542144,619b779f70a71e0006df2e22,3
2023-01-10,61ca5db268189d000763c8af,61c9749fe41fc60008d47348,3
2023-01-10,5ed4373512263c000831e2c9,61d5a507ef48d200089c98b7,3
2023-01-10,62ea37a0b9caf90007dba74a,6228806cc172ad0007528e85,3
2023-01-10,6360c99a01e7a600074e227a,6264d7d48956f90007458101,3
2023-01-10,6390ccee23c01e00071c492c,626e2ae2a95f500007620b2a,3
2023-01-10,6380ce89445031000766b406,62945e190df8f80007fe45ca,3
2023-01-10,62afd5609a1e410008e6e4a8,62afd5a947a3d7000748f567,3
2023-01-10,5f617947440aaf00063f1f2f,62cd21a370728e0008027563,3
2023-01-10,62ea28a666d8320007c31df9,62d7b37f69408000072088ca,3
2023-01-10,63bd16574e07270008d443ab,6306e28c987272000707506f,3
2023-01-10,5f48da73a71b3a00070e0e13,637286392684f3000826e9e8,3
2023-01-10,63ab537bee628800083c0a91,63ab539f1693180007587c2b,3
2023-01-10,63ac9b28dc5c9000079c9bc3,63ab539f1693180007587c2b,3
2023-01-10,63ae9dcdb7515a0007b34a1a,63ae9e086b606f0007ac43a4,3
2023-01-10,63b700aebf85d00006dedfc5,63b701342445db000736cb9f,3
2023-01-10,5edf75fb93fbe40007ea0fc6,63bc3f048a865a0007bbcc20,3
2023-01-10,55f50ca3c57c49527750d805,55627c31a23173f936c13322,3
2023-01-10,55bf2a636b19c4d20c518416,55bf22576b19c4d20c518322,3
2023-01-10,55e6eaffa856461404a62ddf,56c5539ad755d1fe41605dee,3
2023-01-10,5c57fe795ce85e0009fcc5e9,574ed544f988f04f27960137,3
2023-01-10,58311556345a8c961d6252d2,58327bad85d2e19c1d54439e,3
2023-01-10,583114d0345a8c961d6252cd,58327bad85d2e19c1d54439e,3
2023-01-10,5f9ef27c1a508a00065a4756,5894dd32788bcd8376586fa4,3
2023-01-10,5952d0690cfb2a2f70690912,591345312639338c2f62d1d9,3
2023-01-10,5f4e179e9a7e7e00061bf2fe,5970439c8c7c129607c5de7c,3
2023-01-10,626f5f22a95f50000762291c,598b0b5d89db167559f552c4,3
2023-01-10,5d66388432b7ce0009834466,59a19fa139dc48007f14dd38,3
2023-01-10,6239dd6d4f2b60000b8a12b5,59a7faad123919df077b6bfe,3
2023-01-10,63620bfea8d4a50007cccaca,59a8d2ac1d641b0d32f529cc,3
2023-01-10,59c01739dd2a3ed535ec96bc,59b98fa34bf2a3443de59c53,3
2023-01-10,59bfbe11a64cde44592915ec,59bfbe4224c62332329057f2,3
2023-01-10,59ce275e50f0918f42e9429a,59ce005e87ef2e2056670656,3
2023-01-10,5ffe5dbcba342f0006e2a62e,59ce005e87ef2e2056670656,3
2023-01-10,5a00605ef243aa1631fee905,5a00610e62d11d3232a9c95d,3
2023-01-10,63b2d543712b1300076764ca,5a01e385e8ab94f3736446a6,3
2023-01-10,5a23aa6bcddbf9b46154e543,5a121f89b8bfb6926e752320,3
2023-01-10,5a3624ae543b7fdc11673f5e,5a3624e8d8414cb85ab01272,3
2023-01-10,61a6ddb933fe580006dfaa79,5a5b0e17769f323806c890a3,3
2023-01-10,5d03b8c4b94127904bc4cddd,5a67335c8fad183d78d7380d,3
2023-01-10,615eadc4b8c2bb0006da2a8e,5a8e915a014e2b3e7ec6005f,3
2023-01-10,5eb45694abcf130008fb10dc,5a8e915a014e2b3e7ec6005f,3
2023-01-10,61fb75d225e22700080c7f5f,5a9743bbef5fd4d60dbb0e45,3
2023-01-10,6358f9387c9f1500066ab7bf,5a9811916c5c690f051d1b1e,3
2023-01-10,5abdf5a2b32bcf8e1ec1f2d8,5abdf627e185e59b0421f2eb,3
2023-01-10,5ca46e7a35522500081eb803,5abdf627e185e59b0421f2eb,3
2023-01-10,5df87c58fa321d00095ef156,5accb1e700ac5eff73f2b38d,3
2023-01-10,5f9f72797d005a00065acd49,5ae5dff17bbfaf7857a2ed49,3
2023-01-10,5b646d831f6db6d545d00f3d,5b6d7e1e86cef6ac7a53b4db,3
2023-01-10,63243d250f7ad40007c67681,5b6d9016db28d72551767840,3
2023-01-10,631b70420eabf80008dd30a0,5b6d9016db28d72551767840,3
2023-01-10,5b646d831f6db6d545d00f3d,5b72fb9186cef6ac7a53b544,3
2023-01-10,606fd1e9effdad0007231a4a,5bb8546f3dedc203fc8e6d85,3
2023-01-10,606580cfe9df4f0006f77b70,5bb8546f3dedc203fc8e6d85,3
2023-01-10,5c44acb171e39b0007fe4599,5bb8546f3dedc203fc8e6d85,3
2023-01-10,62fb14551395bd0007f79e38,5bb8546f3dedc203fc8e6d85,3
2023-01-10,6315a1abc1099e0008b0f97e,5bbcc4f665cde55b4422aacc,3
2023-01-10,5bf0824e34ff1a0800893813,5bf029c5b3777b0800c68c3e,3
2023-01-10,622f10ee096e2f00088ca47f,5c19177b61f2910008d318e4,3
2023-01-10,5c4b6d76fdb8930008d51ff0,5c4b6ddc9cffde0008bea3b1,3
2023-01-10,5db97c225b5b5b0008b491c1,5c5bfce291f3f300086bf7ac,3
2023-01-10,5c5f7c890fb16500084d5cb3,5c5f597873540c0008035c45,3
2023-01-10,5c80b269f77f4000082597a5,5c8397b973ece300080bcd91,3
2023-01-10,639ae04c48a17c0007e437fb,5c90a37bfe80ed000874a04e,3
2023-01-10,5f3e523c009f3200079f704a,5c90a37bfe80ed000874a04e,3
2023-01-10,5d10a5cde3c89830559fda61,5cd90a46cdd397090061e0ac,3
2023-01-10,61dcb120a4ad1100088f550a,5cf1963d5683c70008ae5d43,3
2023-01-10,5db88c7d592df30008656839,5d493dee66ebbd00078ff82c,3
2023-01-10,632c71a9bc90700008120892,5d727c544be2b30008323239,3
2023-01-10,63bbbb745f4c0b00070d0a7e,5da5430f9ce0890007395bcf,3
2023-01-10,5dc018fd874f5c0008099383,5dc018dbac8bca0008dea133,3
2023-01-10,60121707014e870007505300,5dcb61f36f748e000854fe91,3
2023-01-10,61c32c57ca621c00088ab533,5ddebe69698b0500094e5b6f,3
2023-01-10,5df91566f1ca500009ea31f3,5df915e71b16e600085a889e,3
2023-01-10,5e3a9519fd61ba0008f0f5f7,5e3d3fb25ebbbf000bcd4a80,3
2023-01-10,60af5c5d7e2aa00006d159fa,5e60cc0c6b41b20008b1eaaa,3
2023-01-10,5ea6de9039c3cc00085d284c,5e9ad4e2a8ba9500081fcc77,3
2023-01-10,5e9fed87a694660008a41142,5e9fec533d153900080cc510,3
2023-01-10,5eb3b1c0cb97050008dba119,5eb11ed95c4b4a00084f2ec5,3
2023-01-10,5ee8ac7feda49e0007a2f2d1,5edde2fa6f9ae000068a304d,3
2023-01-10,5ff40fce2246b100068ced97,5f1a8c85b4e21e000941c9c9,3
2023-01-10,60783f99f3be68000610548f,5f1a8c85b4e21e000941c9c9,3
2023-01-10,5f3f642c3b5c850006c72570,5f1abcd09c9499000807d874,3
2023-01-10,5f4615707876f4000633613d,5f338bad807eea0008d26159,3
2023-01-10,5f57baac0cd51e0006652d39,5f57bbf90cd51e0006652d6e,3
2023-01-10,5f6b86d6552dfb000716276c,5f6b8753552dfb000716277b,3
2023-01-10,62c2feba73130800069c0757,5f723fbd14b87b00066a8d92,3
2023-01-10,5e891e10ee281d000a36ab99,5fb228a23e8523000697849b,3
2023-01-10,5fca983b628a120006438d8f,5fca85f36f2c3e0006561ac2,3
2023-01-10,62c2f543d36ef10008c22aa1,602e624cf0fa4e00064fda1e,3
